# HEALTHSPAN VS RLS BY REJUVENATION
# original file "wt_decCap_noRe_3gen.txt" 
# h	rls	rejuvenation
0.6281959345807714	25.0	0.9522
0.5186544957038243	18.0	0.9522
0.6711892650099709	29.0	0.9522
0.6080953304322736	23.0	0.9522
0.6256250524604239	25.0	0.9522
0.6597291095232701	22.0	0.9522
0.5975020062669938	23.0	0.9493
0.6405116603748036	26.0	0.9493
0.542720232642104	23.0	0.9493
0.5541269303654854	20.0	0.9493
0.663195265143744	29.0	0.9493
0.6292607805415825	26.0	0.9493
0.6121215785968457	24.0	0.9493
0.6162113713192005	24.0	0.9493
0.6189919072387736	24.0	0.9493
0.6845218539492097	24.0	0.9493
0.6076529057484962	29.0	0.9493
0.6043538854732705	23.0	0.9493
0.562692691331157	20.0	0.9493
0.535771683256538	19.0	0.9493
0.588861174926157	22.0	0.9436
0.5566829164365629	20.0	0.9436
0.5696726527649238	21.0	0.9436
0.5601636702364761	20.0	0.9436
0.5534549690522838	20.0	0.9436
0.6383345649026424	26.0	0.9436
0.655307450755774	28.0	0.9436
0.7126476193723034	34.0	0.9436
0.5770622238242087	21.0	0.9436
0.6461513890121764	27.0	0.9401
0.5889053720068081	22.0	0.9401
0.6720432772688885	23.0	0.9401
0.631871249802178	26.0	0.9401
0.7036389394352582	26.0	0.9401
0.7051334152741723	26.0	0.9401
0.6378347859107971	26.0	0.9401
0.6464969830709018	27.0	0.9401
0.6441127844072295	27.0	0.9401
0.6147216097530759	24.0	0.9401
0.5913601353992605	22.0	0.9401
0.5071209722262542	17.0	0.9401
0.6279540948658732	25.0	0.9376
0.5756434001967166	21.0	0.9376
0.6506135150241786	34.0	0.9376
0.7007544493292343	33.0	0.9376
0.6712756295707436	23.0	0.9376
0.44259269481448765	14.0	0.9376
0.6134296159990228	24.0	0.9376
0.6645343947266085	22.0	0.9376
0.6239638130424245	19.0	0.9376
0.6401230880467795	26.0	0.9376
0.627399816234787	25.0	0.9376
0.6739192106074622	23.0	0.9376
0.671105414093509	29.0	0.9376
0.6371768867377023	20.0	0.9376
0.6429805282706013	26.0	0.9352
0.6515719335682669	27.0	0.9352
0.5576428663065015	20.0	0.9352
0.6574068597848017	28.0	0.9352
0.6244639009591342	25.0	0.9352
0.570831391620104	25.0	0.9352
0.68163682158028	24.0	0.9352
0.6117607739058368	24.0	0.9352
0.6176014418819386	24.0	0.9352
0.6272458731537793	25.0	0.9352
0.6352587842054964	32.0	0.9352
0.5084196595628165	17.0	0.9352
0.5948981179961618	23.0	0.9352
0.6742040210704254	30.0	0.9352
0.6787569683311586	30.0	0.9352
0.6401833954791124	26.0	0.9352
0.6918366817783824	32.0	0.9347
0.6678976915219023	29.0	0.9347
0.5953219836802792	22.0	0.9347
0.6332586120790112	20.0	0.9347
0.5982643862899834	23.0	0.9347
0.5994999968247047	23.0	0.9347
0.6169379635323667	24.0	0.9347
0.5870986154408743	22.0	0.9347
0.6652309050789679	22.0	0.9347
0.5948001400973749	22.0	0.9347
0.651152601358775	27.0	0.9347
0.5841523341523343	22.0	0.9347
0.6084414752750544	24.0	0.874
0.5757992644958021	21.0	0.874
0.6113777944454861	24.0	0.874
0.5825394885292939	22.0	0.874
0.5873356423539677	22.0	0.874
0.5768363698280267	21.0	0.874
0.6483488660887599	21.0	0.874
0.5540907302265444	20.0	0.874
0.6255911511595553	25.0	0.8736
0.6301753577701635	25.0	0.8736
0.5222091508816754	18.0	0.8736
0.5779777895852415	21.0	0.8736
0.5792973341114691	21.0	0.8736
0.5882211146326117	22.0	0.8736
0.5203919054289616	18.0	0.8736
0.5523208903748049	24.0	0.8736
0.6071083221058339	24.0	0.8736
0.6325303517512515	20.0	0.8736
0.6093696858882154	18.0	0.8736
0.5275828271771867	18.0	0.8736
0.5751291781649276	16.0	0.8736
0.5905436257714235	22.0	0.873
0.5529199042991297	24.0	0.873
0.5560651865981985	20.0	0.873
0.6365770298312774	26.0	0.873
0.6278422856922751	25.0	0.873
0.6633136561121387	29.0	0.873
0.6497804605912714	21.0	0.873
0.6619626276305787	28.0	0.873
0.543415813882289	19.0	0.873
0.5563155264231262	20.0	0.873
0.6398993344141017	20.0	0.873
0.6047164285498721	23.0	0.873
0.5814868495742668	21.0	0.873
0.5885538689323949	22.0	0.873
0.5761716310501264	21.0	0.8728
0.5767189313963311	21.0	0.8728
0.5604570459389192	20.0	0.8728
0.6196596867494334	25.0	0.8728
0.5839197007501165	17.0	0.8728
0.5878338409102087	17.0	0.8728
0.5198414282239612	18.0	0.8728
0.6752785368929997	30.0	0.8728
0.6054360067304603	18.0	0.8728
0.634027007295074	20.0	0.8728
0.5448656984723714	19.0	0.8728
0.5562971727917103	20.0	0.8702
0.5930068486308288	23.0	0.8702
0.5427537901712962	19.0	0.8702
0.6536974825892413	27.0	0.8702
0.6265925819436459	25.0	0.8702
0.5678376872433771	21.0	0.8702
0.5228175388393355	18.0	0.8702
0.6146007813458753	24.0	0.8702
0.6587274398395723	34.0	0.8702
0.5280456599755202	18.0	0.8649
0.6205219176283849	25.0	0.8649
0.5736146798740711	21.0	0.8649
0.6491625909918108	21.0	0.8649
0.5025092489386883	17.0	0.8649
0.5056617434358949	17.0	0.8649
0.563823114317077	21.0	0.8649
0.6229575729151962	25.0	0.8649
0.6596831927431692	29.0	0.8649
0.552933944813794	20.0	0.8649
0.5324615987915049	14.0	0.8649
0.5883178765227709	22.0	0.8649
0.6649685844617849	28.0	0.8649
0.6005579266325247	23.0	0.8649
0.6191540793744086	19.0	0.8649
0.5899775158450091	17.0	0.8649
0.41805400527228254	13.0	0.8649
0.6311826203384423	26.0	0.8618
0.6064480090766643	23.0	0.8618
0.6094069462579383	23.0	0.8618
0.5940048872736403	22.0	0.8618
0.6096683163261494	24.0	0.8618
0.5912537319012949	23.0	0.8618
0.6305173413196791	25.0	0.8618
0.6831453966569382	24.0	0.8618
0.6076273747659864	23.0	0.8618
0.5570952619130376	20.0	0.8618
0.5853350237594658	22.0	0.8595
0.5895331637810861	22.0	0.8595
0.5972031309192813	28.0	0.8595
0.597012157162352	23.0	0.8595
0.608017888831574	24.0	0.8595
0.6000216264052873	23.0	0.8595
0.6076447063907877	18.0	0.8595
0.6151114358607217	24.0	0.8595
0.6214511268959237	25.0	0.8595
0.6508908242077134	21.0	0.8595
0.5836663196634789	22.0	0.8595
0.6071750436012711	23.0	0.8595
0.543155871304054	19.0	0.8595
0.5893297350251787	17.0	0.8595
0.5918868704061512	17.0	0.8595
0.508539316618506	17.0	0.8595
0.5596274282070552	20.0	0.8595
0.5418727940238424	19.0	0.8595
0.6722483289376173	23.0	0.8595
0.5751435325903411	21.0	0.8595
0.6239976638229272	19.0	0.8595
0.634990420479225	26.0	0.8573
0.615730110172851	24.0	0.8573
0.6406053886669155	27.0	0.8573
0.6822004068076163	24.0	0.8573
0.6375877735287907	26.0	0.8573
0.6786075280826164	30.0	0.8573
0.5461078659846856	19.0	0.8573
0.6494580005851376	27.0	0.8573
0.6225224844584859	25.0	0.8573
0.5413823360747293	19.0	0.8573
0.6919333668315863	32.0	0.8573
0.6630369832412505	22.0	0.8573
0.6749333076956943	23.0	0.8573
0.6131289789857906	23.0	0.8573
0.5143163757788424	18.0	0.8573
0.5642271911397494	20.0	0.8573
0.6642930188242574	29.0	0.8573
0.5908863088509382	22.0	0.8573
0.5898242269045829	17.0	0.8573
0.5946497111116135	22.0	0.8573
0.6787988863135864	30.0	0.8568
0.64954201133158	21.0	0.8568
0.6049155876175346	23.0	0.8568
0.5960590205173204	23.0	0.8568
0.5573444506842758	20.0	0.8568
0.6508320007599627	21.0	0.8568
0.6323647974456196	25.0	0.8568
0.5076116632633326	21.0	0.8568
0.5549107830318369	20.0	0.8568
0.6293072575425459	25.0	0.8568
0.6522759330533167	21.0	0.8568
0.6454322686213958	27.0	0.8568
0.5904360221413508	22.0	0.8568
0.6451756987486282	21.0	0.8568
0.6618960928875263	28.0	0.8568
0.5815794428600404	22.0	0.8568
0.5859532575636305	22.0	0.8568
0.5872892017021205	22.0	0.8568
0.5551497073390366	15.0	0.8568
0.6486559754768004	27.0	0.8568
0.6515450483331094	21.0	0.8568
0.6052172578108965	23.0	0.7945
0.45564272493063135	15.0	0.7945
0.6811745874620881	24.0	0.7945
0.6825137916401443	24.0	0.7945
0.5377904787868841	19.0	0.7945
0.6081599734449475	18.0	0.7945
0.4556586514946958	18.0	0.7945
0.5697929616157895	21.0	0.7945
0.6343603048250538	20.0	0.7945
0.6353091653895184	20.0	0.7945
0.6175293348126288	19.0	0.7945
0.5393992781405468	19.0	0.7945
0.6372710951526033	20.0	0.7945
0.5519610939177666	15.0	0.7945
0.6513750528449557	28.0	0.7942
0.5649813121976829	21.0	0.7942
0.6167776677543799	25.0	0.7942
0.619150255386375	19.0	0.7942
0.5713469824349445	16.0	0.7942
0.5792404972338718	21.0	0.7942
0.5326298242477029	14.0	0.7942
0.6439368499557817	26.0	0.7942
0.6529855385238561	27.0	0.7942
0.5867985790846848	22.0	0.7942
0.5920320504425123	17.0	0.7942
0.5889544637204122	22.0	0.7942
0.638352648340404	20.0	0.7942
0.6026389653996485	18.0	0.7942
0.6145201929721817	24.0	0.7942
0.544656765907347	19.0	0.7942
0.5215863864151233	18.0	0.7942
0.5756704988905686	16.0	0.7942
0.5776026042345986	16.0	0.7942
0.605689996571303	24.0	0.7942
0.6609823155978437	22.0	0.7942
0.646082096941697	27.0	0.7942
0.6615108840350898	22.0	0.7942
0.5678358503064809	20.0	0.7942
0.6375377280146617	20.0	0.7942
0.5291181036509767	18.0	0.7942
0.6259212205663081	25.0	0.7936
0.6289608705416978	25.0	0.7936
0.5421812208589124	19.0	0.7936
0.6435198250534035	26.0	0.7936
0.6225107528323989	19.0	0.7936
0.5965537143009814	22.0	0.7936
0.5712494107068424	21.0	0.7936
0.5825859419077449	21.0	0.7936
0.5660505825646327	20.0	0.7936
0.6198700104503296	25.0	0.7936
0.6505086775898414	27.0	0.7936
0.5677744668502821	16.0	0.7936
0.5431561010400392	19.0	0.7936
0.604530135491603	18.0	0.7936
0.5364949360013234	19.0	0.7936
