# =============================================
# WT SURFACES
# =============================================
# Q 2.5526 
# s 0.637 
# g 1.05 
# maximal time 1000.0 
# expected RLS 24 pm 0 
# =============================================
# k1	k2	R	re	RLS	lifetime	tau	eta
1.230000	0.995000	0.318310	0.273825	24.000000	48.087933	0.174540	0.125000
1.235000	0.970000	0.318310	0.014375	24.000000	44.712251	0.149787	0.083333
1.235000	0.975000	0.318310	0.050700	24.000000	45.211019	0.182947	0.125000
1.235000	0.980000	0.318310	0.088825	24.000000	45.637914	0.181544	0.125000
1.235000	0.985000	0.318310	0.129450	24.000000	46.199530	0.179327	0.125000
1.235000	0.990000	0.318310	0.172575	24.000000	46.736813	0.178214	0.125000
1.235000	0.995000	0.318310	0.218825	24.000000	47.343414	0.176567	0.125000
1.235000	1.000000	0.318310	0.268825	24.000000	48.048591	0.174745	0.125000
1.240000	0.975000	0.318310	0.009375	24.000000	44.624835	0.150228	0.083333
1.240000	0.980000	0.318310	0.045700	24.000000	45.122089	0.148466	0.083333
1.240000	0.985000	0.318310	0.083825	24.000000	45.559796	0.181946	0.125000
1.240000	0.990000	0.318310	0.124450	24.000000	46.130647	0.179647	0.125000
1.240000	0.995000	0.318310	0.167575	24.000000	46.681678	0.178502	0.125000
1.240000	1.000000	0.318310	0.213825	24.000000	47.311693	0.176756	0.125000
1.240000	1.005000	0.318310	0.263200	24.000000	47.809528	0.175641	0.125000
1.245000	0.980000	0.318310	0.004531	24.000000	44.626874	0.150381	0.083333
1.245000	0.985000	0.318310	0.040700	24.000000	45.058399	0.148818	0.083333
1.245000	0.990000	0.318310	0.078825	24.000000	45.501896	0.182271	0.125000
1.245000	0.995000	0.318310	0.119450	24.000000	46.099960	0.162545	0.111111
1.245000	1.000000	0.318310	0.162263	24.000000	46.520234	0.179176	0.125000
1.245000	1.005000	0.318310	0.208200	24.000000	47.062122	0.198926	0.142857
1.245000	1.010000	0.318310	0.258200	24.000000	47.786129	0.175794	0.125000
1.250000	0.990000	0.318310	0.035544	24.000000	44.945372	0.149327	0.083333
1.250000	0.995000	0.318310	0.073825	24.000000	45.468883	0.182501	0.125000
1.250000	1.000000	0.318310	0.114138	24.000000	45.921206	0.180567	0.125000
1.250000	1.005000	0.318310	0.157263	24.000000	46.500622	0.179335	0.125000
1.250000	1.010000	0.318310	0.203200	24.000000	47.040981	0.177877	0.125000
1.250000	1.015000	0.318310	0.252887	24.000000	47.692487	0.163914	0.115385
1.255000	0.995000	0.318310	0.030388	24.000000	44.857084	0.149758	0.083333
1.255000	1.000000	0.318310	0.068513	24.000000	45.321198	0.148163	0.083333
1.255000	1.005000	0.318310	0.108825	24.000000	45.797055	0.181105	0.125000
1.255000	1.010000	0.318310	0.151950	24.000000	46.383307	0.193573	0.136364
1.255000	1.015000	0.318310	0.198200	24.000000	47.076892	0.208750	0.150000
1.255000	1.020000	0.318310	0.247575	24.000000	47.617255	0.176517	0.125000
1.260000	1.000000	0.318310	0.025388	24.000000	44.852081	0.149923	0.083333
1.260000	1.005000	0.318310	0.063513	24.000000	45.324936	0.148291	0.083333
1.260000	1.010000	0.318310	0.103825	24.000000	45.800616	0.181155	0.125000
1.260000	1.015000	0.318310	0.146638	24.000000	46.289131	0.180279	0.125000
1.260000	1.020000	0.318310	0.192575	24.000000	46.868537	0.178646	0.125000
1.260000	1.025000	0.318310	0.241950	24.000000	47.470471	0.177094	0.125000
1.260000	1.030000	0.318310	0.295622	24.000000	48.147465	0.175463	0.125000
1.265000	1.005000	0.318310	0.020075	24.000000	44.733701	0.150451	0.083333
1.265000	1.010000	0.318310	0.058200	24.000000	45.214914	0.148777	0.083333
1.265000	1.015000	0.318310	0.098513	24.000000	45.707612	0.181579	0.125000
1.265000	1.020000	0.318310	0.141325	24.000000	46.212992	0.180643	0.125000
1.265000	1.025000	0.318310	0.187263	24.000000	46.809058	0.185955	0.130435
1.265000	1.030000	0.318310	0.236950	24.000000	47.556807	0.176850	0.125000
1.265000	1.035000	0.318310	0.290075	24.000000	48.063421	0.175805	0.125000
1.270000	1.010000	0.318310	0.015000	24.000000	44.744099	0.150565	0.083333
1.270000	1.015000	0.318310	0.052888	24.000000	45.129370	0.149186	0.083333
1.270000	1.020000	0.318310	0.093200	24.000000	45.635358	0.147529	0.083333
1.270000	1.025000	0.318310	0.136013	24.000000	46.155095	0.180939	0.125000
1.270000	1.030000	0.318310	0.181950	24.000000	46.774562	0.179130	0.125000
1.270000	1.035000	0.318310	0.231325	24.000000	47.413496	0.177421	0.125000
1.270000	1.040000	0.318310	0.284450	24.000000	47.975960	0.176158	0.125000
1.275000	1.015000	0.318310	0.009687	24.000000	44.662078	0.150978	0.083333
1.275000	1.020000	0.318310	0.047575	24.000000	45.062741	0.149536	0.083333
1.275000	1.025000	0.318310	0.087888	24.000000	45.584431	0.147816	0.083333
1.275000	1.030000	0.318310	0.130700	24.000000	46.121945	0.181141	0.125000
1.275000	1.035000	0.318310	0.176325	24.000000	46.643527	0.179676	0.125000
1.275000	1.040000	0.318310	0.225700	24.000000	47.310988	0.177845	0.125000
1.275000	1.045000	0.318310	0.278825	24.000000	47.902795	0.176463	0.125000
1.280000	1.020000	0.318310	0.004375	24.000000	44.606675	0.151305	0.083333
1.280000	1.025000	0.318310	0.042263	24.000000	45.016211	0.149822	0.083333
1.280000	1.030000	0.318310	0.082575	24.000000	45.571941	0.147981	0.083333
1.280000	1.035000	0.318310	0.125075	24.000000	45.985816	0.181728	0.125000
1.280000	1.040000	0.318310	0.170700	24.000000	46.537592	0.180131	0.125000
1.280000	1.045000	0.318310	0.220075	24.000000	47.231950	0.178184	0.125000
1.280000	1.050000	0.318310	0.273200	24.000000	47.846703	0.176707	0.125000
1.285000	1.030000	0.318310	0.036950	24.000000	45.003239	0.149999	0.083333
1.285000	1.035000	0.318310	0.076950	24.000000	45.413608	0.148607	0.083333
1.285000	1.040000	0.318310	0.119450	24.000000	45.877059	0.000000	0.000000
1.285000	1.045000	0.318310	0.165075	24.000000	46.449219	0.180522	0.125000
1.285000	1.050000	0.318310	0.214450	24.000000	47.182446	0.178416	0.125000
1.285000	1.055000	0.318310	0.267575	24.000000	47.817306	0.176856	0.125000
1.290000	1.035000	0.318310	0.031325	24.000000	44.852355	0.150621	0.083333
1.290000	1.040000	0.318310	0.071325	24.000000	45.300106	0.148860	0.083333
1.290000	1.045000	0.318310	0.114138	24.000000	45.897983	0.147205	0.083333
1.290000	1.050000	0.318310	0.159450	24.000000	46.376912	0.180855	0.125000
1.290000	1.055000	0.318310	0.208513	24.000000	47.021060	0.179053	0.125000
1.290000	1.060000	0.318310	0.261325	24.000000	47.623428	0.177578	0.125000
1.295000	1.040000	0.318310	0.025856	24.000000	44.799676	0.150928	0.083333
1.295000	1.045000	0.318310	0.066013	24.000000	45.339451	0.148841	0.083333
1.295000	1.050000	0.318310	0.108513	24.000000	45.822946	0.147555	0.083333
1.295000	1.055000	0.318310	0.153825	24.000000	46.322738	0.181122	0.125000
1.295000	1.060000	0.318310	0.202575	24.000000	46.896972	0.179554	0.125000
1.295000	1.065000	0.318310	0.255387	24.000000	47.533938	0.177937	0.125000
1.300000	1.045000	0.318310	0.020388	24.000000	44.775002	0.151143	0.083333
1.300000	1.050000	0.318310	0.060388	24.000000	45.257542	0.149221	0.083333
1.300000	1.055000	0.318310	0.102575	24.000000	45.647831	0.148215	0.083333
1.300000	1.060000	0.318310	0.148200	24.000000	46.297643	0.179289	0.105263
1.300000	1.065000	0.318310	0.196950	24.000000	46.894720	0.179616	0.125000
1.300000	1.070000	0.318310	0.249450	24.000000	47.458853	0.178246	0.125000
1.305000	1.050000	0.318310	0.014687	24.000000	44.656368	0.151665	0.083333
1.305000	1.055000	0.318310	0.054606	24.000000	45.122441	0.149780	0.083333
1.305000	1.060000	0.318310	0.096950	24.000000	45.604450	0.148469	0.083333
1.305000	1.065000	0.318310	0.142263	24.000000	46.165573	0.146772	0.083333
1.305000	1.070000	0.318310	0.190700	24.000000	46.702272	0.180366	0.125000
1.305000	1.075000	0.318310	0.243513	24.000000	47.401161	0.178493	0.125000
1.310000	1.055000	0.318310	0.009062	24.000000	44.597564	0.151993	0.083333
1.310000	1.060000	0.318310	0.048825	24.000000	45.020876	0.150232	0.083333
1.310000	1.065000	0.318310	0.091325	24.000000	45.593577	0.160452	0.090909
1.310000	1.070000	0.318310	0.136325	24.000000	46.060604	0.147201	0.083333
1.310000	1.075000	0.318310	0.185075	24.000000	46.738471	0.180285	0.125000
1.310000	1.080000	0.318310	0.237575	24.000000	47.372890	0.178632	0.125000
1.310000	1.085000	0.318310	0.294450	24.000000	47.957039	0.177347	0.125000
1.315000	1.060000	0.318310	0.003437	24.000000	44.566486	0.152229	0.083333
1.315000	1.065000	0.318310	0.043200	24.000000	45.002214	0.191993	0.111111
1.315000	1.070000	0.318310	0.085388	24.000000	45.467189	0.149132	0.083333
1.315000	1.075000	0.318310	0.130388	24.000000	45.973551	0.142343	0.080000
1.315000	1.080000	0.318310	0.178825	24.000000	46.568581	0.145871	0.083333
1.315000	1.085000	0.318310	0.231325	24.000000	47.254401	0.179095	0.125000
1.315000	1.090000	0.318310	0.288200	24.000000	47.884395	0.177628	0.125000
1.320000	1.070000	0.318310	0.037263	24.000000	44.872506	0.156581	0.086957
1.320000	1.075000	0.318310	0.079450	24.000000	45.368274	0.149559	0.083333
1.320000	1.080000	0.318310	0.124450	24.000000	45.903078	0.147899	0.083333
1.320000	1.085000	0.318310	0.172575	24.000000	46.437022	0.146363	0.083333
1.320000	1.090000	0.318310	0.225075	24.000000	47.158155	0.179477	0.125000
1.320000	1.095000	0.318310	0.281950	24.000000	47.829457	0.177848	0.125000
1.325000	1.075000	0.318310	0.031481	24.000000	44.825680	0.151252	0.083333
1.325000	1.080000	0.318310	0.073513	24.000000	45.287540	0.149931	0.083333
1.325000	1.085000	0.318310	0.118513	24.000000	45.852577	0.153840	0.086957
1.325000	1.090000	0.318310	0.166638	24.000000	46.409470	0.146545	0.083333
1.325000	1.095000	0.318310	0.218825	24.000000	47.082405	0.179786	0.125000
1.325000	1.100000	0.318310	0.275387	24.000000	47.712614	0.178281	0.125000
1.330000	1.080000	0.318310	0.025700	24.000000	44.814644	0.151418	0.083333
1.330000	1.085000	0.318310	0.067575	24.000000	45.224138	0.150248	0.083333
1.330000	1.090000	0.318310	0.112263	24.000000	45.711450	0.148705	0.083333
1.330000	1.095000	0.318310	0.160388	24.000000	46.305539	0.146957	0.083333
1.330000	1.100000	0.318310	0.212575	24.000000	47.044310	0.144912	0.083333
1.330000	1.105000	0.318310	0.268825	24.000000	47.610536	0.178664	0.125000
1.335000	1.085000	0.318310	0.019763	24.000000	44.747698	0.151775	0.083333
1.335000	1.090000	0.318310	0.061638	24.000000	45.183495	0.150492	0.083333
1.335000	1.095000	0.318310	0.106325	24.000000	45.694035	0.148866	0.083333
1.335000	1.100000	0.318310	0.154138	24.000000	46.218275	0.147318	0.083333
1.335000	1.105000	0.318310	0.205700	24.000000	46.790514	0.145752	0.083333
1.335000	1.110000	0.318310	0.262575	24.000000	47.628979	0.178618	0.125000
1.340000	1.090000	0.318310	0.013750	24.000000	44.656762	0.152218	0.083333
1.340000	1.095000	0.318310	0.055388	24.000000	45.038069	0.151073	0.083333
1.340000	1.100000	0.318310	0.100075	24.000000	45.583449	0.149317	0.083333
1.340000	1.105000	0.318310	0.147888	24.000000	46.147526	0.147631	0.083333
1.340000	1.110000	0.318310	0.199450	24.000000	46.751861	0.145955	0.083333
1.340000	1.115000	0.318310	0.255387	24.000000	47.374833	0.179541	0.125000
1.345000	1.095000	0.318310	0.007656	24.000000	44.549839	0.152721	0.083333
1.345000	1.100000	0.318310	0.049450	24.000000	45.031892	0.151207	0.083333
1.345000	1.105000	0.318310	0.093825	24.000000	45.492607	0.149708	0.083333
1.345000	1.110000	0.318310	0.141638	24.000000	46.098865	0.147874	0.083333
1.345000	1.115000	0.318310	0.192888	24.000000	46.645429	0.146359	0.083333
1.345000	1.120000	0.318310	0.248825	24.000000	47.311077	0.144630	0.083333
1.350000	1.100000	0.318310	0.001562	24.000000	44.469841	0.153138	0.083333
1.350000	1.105000	0.318310	0.043200	24.000000	44.918131	0.151690	0.083333
1.350000	1.110000	0.318310	0.087575	24.000000	45.418576	0.150046	0.083333
1.350000	1.115000	0.318310	0.135075	24.000000	45.955551	0.148411	0.083333
1.350000	1.120000	0.318310	0.186325	24.000000	46.553818	0.146720	0.083333
1.350000	1.125000	0.318310	0.241950	24.000000	47.188972	0.145062	0.083333
1.355000	1.110000	0.318310	0.036950	24.000000	44.827018	0.177888	0.100000
1.355000	1.115000	0.318310	0.081325	24.000000	45.364072	0.150323	0.083333
1.355000	1.120000	0.318310	0.128825	24.000000	45.946663	0.148532	0.083333
1.355000	1.125000	0.318310	0.179763	24.000000	46.477071	0.147037	0.083333
1.355000	1.130000	0.318310	0.235387	24.000000	47.156765	0.145233	0.083333
1.360000	1.115000	0.318310	0.030700	24.000000	44.753145	0.152456	0.083333
1.360000	1.120000	0.318310	0.074919	24.000000	45.267425	0.150735	0.083333
1.360000	1.125000	0.318310	0.122263	24.000000	45.832128	0.148983	0.083333
1.360000	1.130000	0.318310	0.173200	24.000000	46.419298	0.147296	0.083333
1.360000	1.135000	0.318310	0.228513	24.000000	47.059964	0.145592	0.083333
1.360000	1.140000	0.318310	0.289450	24.000000	47.839756	0.143646	0.083333
1.365000	1.120000	0.318310	0.024450	24.000000	44.697884	0.152752	0.083333
1.365000	1.125000	0.318310	0.068513	24.000000	45.189680	0.151088	0.083333
1.365000	1.130000	0.318310	0.115544	24.000000	45.688275	0.149526	0.083333
1.365000	1.135000	0.318310	0.166325	24.000000	46.278886	0.147807	0.083333
1.365000	1.140000	0.318310	0.221325	24.000000	46.896900	0.146148	0.083333
1.365000	1.145000	0.318310	0.281950	24.000000	47.653220	0.144245	0.083333
1.370000	1.125000	0.318310	0.018200	24.000000	44.678090	0.152929	0.083333
1.370000	1.130000	0.318310	0.061950	24.000000	45.072829	0.151567	0.083333
1.370000	1.135000	0.318310	0.109138	24.000000	45.671287	0.149673	0.083333
1.370000	1.140000	0.318310	0.159763	24.000000	46.256027	0.147960	0.083333
1.370000	1.145000	0.318310	0.214450	24.000000	46.824374	0.146439	0.083333
1.370000	1.150000	0.318310	0.274762	24.000000	47.566076	0.144560	0.083333
1.375000	1.130000	0.318310	0.011719	24.000000	44.550205	0.152434	0.083333
1.375000	1.135000	0.318310	0.055544	24.000000	45.028217	0.151816	0.083333
1.375000	1.140000	0.318310	0.102263	24.000000	45.505849	0.150288	0.083333
1.375000	1.145000	0.318310	0.152888	24.000000	46.142559	0.143103	0.080000
1.375000	1.150000	0.318310	0.207575	24.000000	46.770427	0.146673	0.083333
1.375000	1.155000	0.318310	0.267575	24.000000	47.496320	0.144824	0.083333
1.380000	1.135000	0.318310	0.005312	24.000000	44.490010	0.152784	0.083333
1.380000	1.140000	0.318310	0.048981	24.000000	44.943998	0.158042	0.086957
1.380000	1.145000	0.318310	0.095622	24.000000	45.435676	0.145036	0.080000
1.380000	1.150000	0.318310	0.146013	24.000000	46.048629	0.148765	0.083333
1.380000	1.155000	0.318310	0.200387	24.000000	46.643614	0.147127	0.083333
1.380000	1.160000	0.318310	0.260075	24.000000	47.354706	0.145298	0.083333
1.385000	1.145000	0.318310	0.042419	24.000000	44.879040	0.152508	0.083333
1.385000	1.150000	0.318310	0.088825	24.000000	45.333531	0.151022	0.083333
1.385000	1.155000	0.318310	0.139138	24.000000	45.973184	0.149081	0.083333
1.385000	1.160000	0.318310	0.193200	24.000000	46.532556	0.147534	0.083333
1.385000	1.165000	0.318310	0.252575	24.000000	47.230029	0.145725	0.083333
1.390000	1.150000	0.318310	0.035661	24.000000	44.754448	0.153020	0.083333
1.390000	1.155000	0.318310	0.082263	24.000000	45.327769	0.151134	0.083333
1.390000	1.160000	0.318310	0.131950	24.000000	45.810749	0.149670	0.083333
1.390000	1.165000	0.318310	0.186325	24.000000	46.541399	0.147577	0.083333
1.390000	1.170000	0.318310	0.245075	24.000000	47.117902	0.151613	0.086957
1.395000	1.155000	0.318310	0.029138	24.000000	44.746808	0.147953	0.080000
1.395000	1.160000	0.318310	0.075388	24.000000	45.224020	0.151560	0.083333
1.395000	1.165000	0.318310	0.125075	24.000000	45.759522	0.149914	0.083333
1.395000	1.170000	0.318310	0.178825	24.000000	46.348602	0.148238	0.083333
1.395000	1.175000	0.318310	0.237575	24.000000	47.017077	0.146476	0.083333
1.400000	1.160000	0.318310	0.022263	24.000000	44.601363	0.153734	0.083333
1.400000	1.165000	0.318310	0.068513	24.000000	45.140597	0.151922	0.083333
1.400000	1.170000	0.318310	0.117888	24.000000	45.630426	0.150402	0.083333
1.400000	1.175000	0.318310	0.171638	24.000000	46.277794	0.148527	0.083333
1.400000	1.180000	0.318310	0.230075	24.000000	46.928017	0.146802	0.083333
1.400000	1.185000	0.318310	0.295075	24.000000	47.796560	0.139561	0.080000
1.405000	1.165000	0.318310	0.015625	24.000000	44.585996	0.153889	0.083333
1.405000	1.170000	0.318310	0.061638	24.000000	45.079430	0.152213	0.083333
1.405000	1.175000	0.318310	0.111013	24.000000	45.615507	0.150531	0.083333
1.405000	1.180000	0.318310	0.164450	24.000000	46.232903	0.148735	0.083333
1.405000	1.185000	0.318310	0.222575	24.000000	46.853595	0.142031	0.080000
1.405000	1.190000	0.318310	0.286950	24.000000	47.626961	0.145152	0.083333
1.410000	1.170000	0.318310	0.008750	24.000000	44.475149	0.000000	0.000000
1.410000	1.175000	0.318310	0.054606	24.000000	44.964765	0.152680	0.083333
1.410000	1.180000	0.318310	0.103825	24.000000	45.509268	0.150951	0.083333
1.410000	1.185000	0.318310	0.156950	24.000000	46.088465	0.149253	0.083333
1.410000	1.190000	0.318310	0.215075	24.000000	46.807455	0.147281	0.083333
1.410000	1.195000	0.318310	0.278825	24.000000	47.488909	0.151125	0.086957
1.415000	1.175000	0.318310	0.001875	24.000000	44.389343	0.154758	0.083333
1.415000	1.180000	0.318310	0.047575	24.000000	44.872218	0.153076	0.083333
1.415000	1.185000	0.318310	0.096638	24.000000	45.421654	0.151313	0.083333
1.415000	1.190000	0.318310	0.149450	24.000000	45.968223	0.149698	0.083333
1.415000	1.195000	0.318310	0.207263	24.000000	46.661800	0.147781	0.083333
1.415000	1.200000	0.318310	0.270700	24.000000	47.364932	0.146012	0.083333
1.420000	1.185000	0.318310	0.040544	24.000000	44.797478	0.153416	0.083333
1.420000	1.190000	0.318310	0.089450	24.000000	45.354674	0.151609	0.083333
1.420000	1.195000	0.318310	0.141950	24.000000	45.862288	0.150100	0.083333
1.420000	1.200000	0.318310	0.199450	24.000000	46.539493	0.148212	0.083333
1.420000	1.205000	0.318310	0.262575	24.000000	47.252281	0.141303	0.080000
1.425000	1.190000	0.318310	0.033513	24.000000	44.748454	0.153671	0.083333
1.425000	1.195000	0.318310	0.081950	24.000000	45.186502	0.152233	0.083333
1.425000	1.200000	0.318310	0.134450	24.000000	45.768437	0.150466	0.083333
1.425000	1.205000	0.318310	0.191638	24.000000	46.431227	0.148602	0.083333
1.425000	1.210000	0.318310	0.254450	24.000000	47.150718	0.132160	0.074074
1.430000	1.195000	0.318310	0.026325	24.000000	44.637830	0.154133	0.083333
1.430000	1.200000	0.318310	0.074763	24.000000	45.140612	0.152465	0.083333
1.430000	1.205000	0.318310	0.126950	24.000000	45.686991	0.150795	0.083333
1.430000	1.210000	0.318310	0.183825	24.000000	46.335546	0.148310	0.083333
1.430000	1.215000	0.318310	0.246325	24.000000	47.062319	0.147048	0.083333
1.435000	1.200000	0.318310	0.019138	24.000000	44.551239	0.154516	0.083333
1.435000	1.205000	0.318310	0.067263	24.000000	45.008466	0.152977	0.083333
1.435000	1.210000	0.318310	0.119450	24.000000	45.621565	0.151074	0.083333
1.435000	1.215000	0.318310	0.176013	24.000000	46.254300	0.148648	0.083333
1.435000	1.220000	0.318310	0.238200	24.000000	46.998740	0.147282	0.083333
1.440000	1.205000	0.318310	0.011875	24.000000	44.450152	0.154951	0.083333
1.440000	1.210000	0.318310	0.060075	24.000000	45.002906	0.153079	0.083333
1.440000	1.215000	0.318310	0.111638	24.000000	45.474329	0.151613	0.083333
1.440000	1.220000	0.318310	0.168200	24.000000	46.202219	0.148896	0.083333
1.440000	1.225000	0.318310	0.229763	24.000000	46.834052	0.147826	0.083333
1.445000	1.210000	0.318310	0.004687	24.000000	44.404353	0.155201	0.083333
1.445000	1.215000	0.318310	0.052575	24.000000	44.889158	0.153536	0.083333
1.445000	1.220000	0.318310	0.104138	24.000000	45.432759	0.151819	0.083333
1.445000	1.225000	0.318310	0.160075	24.000000	46.033997	0.139355	0.076923
1.445000	1.230000	0.318310	0.221325	24.000000	46.695692	0.153798	0.086957
1.445000	1.235000	0.318310	0.289450	24.000000	47.477728	0.146342	0.083333
1.450000	1.220000	0.318310	0.045075	24.000000	44.796810	0.153925	0.083333
1.450000	1.225000	0.318310	0.096325	24.000000	45.308170	0.152291	0.083333
